,Sarcosine,Phenol,Asparagine,Allantoin,Cytidine,Serine,Lysine,Thymidine,Ornithine,Glucose,Guanosine,Phenylacetate,"1,3-Dihydroxyacetone",N-Methylhydantoin,2-Aminobutyrate,Tyrosine,5-Aminopentanoate,Arginine,Hypoxanthine,Acetaminophen,Propionate,Putrescine,2-Hydroxyglutarate,Thymine,Tryptophan,Pyroglutamate,Methylamine,myo-Inositol,Threonine,Creatine,Citrulline,Proline,Propylene glycol,DL-methionine-sulfoxide,Leucine,O-Acetylcarnitine,4-Hydroxyphenyllactate,4-Hydroxyphenylacetate,Uridine,Valerate,Urocanate,Desaminotyrosine,3-Hydroxybutyrate,Valine,Betaine,Fumarate,N-Acetylneuraminate,Nicotinate,beta-Pseudouridine,Inosine,Xylose,Citrate,Phenylalanine,Arabinose,Indole-3-lactate,Uracil,Creatinine,Isovalerate,2-Oxoglutarate,Histidine,Acetoin,Pyruvate,Choline,Alanine,Isopropanol,Dimethylamine,Ethanol,"N,N-Dimethylglycine",Ascorbate,Glutamine,Glutamate,4-Aminobutyrate,Aspartate,Fucose,Galactose,beta-Alanine,Tyramine,2'-Deoxyinosine,"5,6-Dihydrouracil",2-Hydroxybutyrate,Isobutyrate,Succinate,Lactate,Glycerol,2'-Deoxyuridine,Formate,Glycine,N-Acetylglucosamine,Cytosine,3-Phenyllactate,Trimethylamine,Malate,N-Carbamoyl-beta-alanine,4-Hydroxybenzoate,Glutarate,Carnitine,Isoleucine,Ribose,Taurine,Lactose,Butyrate,Methylsuccinate,p-Cresol,Urea,Methionine,Ethanolamine,Acetate,Methanol,Cadaverine,Indole-3-acetate
Lactose,0.9487179487179487,0.972972972972973,0.926829268292683,0.9361702127659575,0.7346938775510203,0.8947368421052632,0.9318181818181819,0.8,0.9302325581395349,0.37037037037037035,0.7678571428571428,0.9523809523809523,0.9090909090909091,0.9555555555555556,0.925,0.9375,0.9512195121951219,0.9387755102040817,0.9574468085106383,0.9777777777777777,0.9428571428571428,0.9696969696969697,0.926829268292683,0.9545454545454546,0.9464285714285714,0.9333333333333333,1.0,0.8148148148148149,0.9512195121951219,0.9302325581395349,0.9361702127659575,0.9302325581395349,0.9117647058823529,0.9347826086956522,0.9285714285714286,0.9387755102040817,0.9361702127659575,0.9545454545454546,0.7346938775510203,0.95,0.9803921568627451,0.9565217391304348,0.95,0.95,0.95,0.9714285714285714,0.8620689655172413,0.9787234042553191,0.6956521739130435,0.72,0.7647058823529411,0.9230769230769231,0.9347826086956522,0.7647058823529411,0.9454545454545454,0.9523809523809523,0.9555555555555556,0.9487179487179487,0.9487179487179487,0.9423076923076923,0.972972972972973,0.9714285714285714,0.9166666666666666,0.9459459459459459,0.96875,1.0,0.9,0.9487179487179487,0.8936170212765957,0.9302325581395349,0.9285714285714286,0.95,0.925,0.6285714285714286,0.37037037037037035,0.9473684210526316,0.9534883720930233,0.7777777777777778,0.9523809523809523,0.9230769230769231,0.9428571428571428,0.9411764705882353,0.9444444444444444,0.875,0.7924528301886793,0.96875,0.9428571428571428,0.6052631578947368,0.9782608695652174,0.8983050847457628,1.0,0.9230769230769231,0.95,0.9761904761904762,0.9444444444444444,0.9555555555555556,0.9047619047619048,0.40740740740740744,0.9487179487179487,0.0,0.9473684210526316,0.926829268292683,0.9743589743589743,0.9375,0.9090909090909091,0.90625,0.9696969696969697,0.9655172413793104,0.9705882352941176,0.96
Butyrate,0.65,0.9090909090909091,0.8,0.9090909090909091,0.9565217391304348,0.782608695652174,0.8214285714285714,0.9166666666666666,0.8148148148148149,0.9285714285714286,0.9622641509433962,0.75,0.7777777777777778,0.9,0.6818181818181819,0.84375,0.6190476190476191,0.8484848484848485,0.9393939393939394,0.896551724137931,0.4666666666666667,0.9473684210526316,0.6363636363636364,0.9333333333333333,0.8461538461538461,0.8666666666666667,0.9333333333333333,0.9411764705882353,0.7916666666666666,0.72,0.8387096774193549,0.8571428571428572,0.85,0.7931034482758621,0.76,0.7741935483870968,0.8387096774193549,0.7692307692307692,0.9333333333333333,0.3529411764705882,0.8484848484848485,0.6923076923076923,0.6666666666666667,0.782608695652174,0.782608695652174,0.7777777777777778,0.8695652173913043,0.8666666666666667,0.9545454545454546,0.9583333333333334,0.962962962962963,0.6666666666666667,0.8333333333333334,0.962962962962963,0.8421052631578947,0.9655172413793104,0.935483870967742,0.65,0.5789473684210527,0.8285714285714285,0.8,0.7058823529411764,0.8636363636363636,0.75,0.8823529411764706,0.9375,0.7333333333333334,0.65,0.8823529411764706,0.72,0.6521739130434783,0.6,0.7391304347826086,0.9375,0.9285714285714286,0.5555555555555556,0.9310344827586207,0.96,0.9655172413793104,0.6666666666666667,0.7222222222222222,0.4285714285714286,0.736842105263158,0.9,0.9361702127659575,0.8823529411764706,0.6470588235294117,0.8857142857142857,0.96875,0.8666666666666667,0.9375,0.7272727272727273,0.6,0.84,0.5,0.8214285714285714,0.72,0.9259259259259259,0.875,0.9473684210526316,0.0,0.6956521739130435,0.9166666666666666,0.8235294117647058,0.7857142857142857,0.8947368421052632,0.6666666666666667,0.8571428571428572,0.95,0.7741935483870968
Methylsuccinate,0.7083333333333333,0.9230769230769231,0.8275862068965517,0.9189189189189189,0.96,0.8148148148148149,0.8064516129032258,0.9230769230769231,0.8,0.9375,0.9649122807017544,0.7857142857142857,0.8181818181818181,0.9117647058823529,0.7777777777777778,0.8611111111111112,0.6799999999999999,0.8,0.9459459459459459,0.9090909090909091,0.65,0.9090909090909091,0.7857142857142857,0.9411764705882353,0.8863636363636364,0.8484848484848485,0.9473684210526316,0.9523809523809523,0.8214285714285714,0.7586206896551724,0.7878787878787878,0.875,0.875,0.8181818181818181,0.7931034482758621,0.8,0.8571428571428572,0.8,0.9387755102040817,0.6086956521739131,0.8648648648648649,0.8125,0.72,0.8148148148148149,0.8148148148148149,0.8181818181818181,0.88,0.8484848484848485,0.9583333333333334,0.9615384615384616,0.967741935483871,0.47619047619047616,0.8529411764705882,0.967741935483871,0.8837209302325582,0.9696969696969697,0.9428571428571428,0.7083333333333333,0.76,0.8461538461538461,0.8333333333333334,0.7619047619047619,0.8846153846153846,0.7916666666666666,0.9047619047619048,0.95,0.85,0.7083333333333333,0.9230769230769231,0.8387096774193549,0.7931034482758621,0.6666666666666667,0.7777777777777778,0.9444444444444444,0.9375,0.75,0.9393939393939394,0.962962962962963,0.9696969696969697,0.7692307692307692,0.7727272727272727,0.7,0.782608695652174,0.8695652173913043,0.9411764705882353,0.9047619047619048,0.7142857142857143,0.8974358974358975,0.9722222222222222,0.8775510204081632,0.95,0.7692307692307692,0.7692307692307692,0.8214285714285714,0.6,0.84375,0.8,0.935483870967742,0.8928571428571429,0.926829268292683,0.6956521739130435,0.0,0.9285714285714286,0.8571428571428572,0.8125,0.9130434782608696,0.736842105263158,0.8888888888888888,0.9130434782608696,0.8333333333333334
p-Cresol,0.92,0.5882352941176471,0.9655172413793104,0.9090909090909091,0.8837209302325582,0.962962962962963,0.96875,0.8444444444444444,0.967741935483871,0.9655172413793104,0.9215686274509804,0.8461538461538461,0.9523809523809523,0.8620689655172413,0.9259259259259259,0.7241379310344828,0.9642857142857143,0.972972972972973,0.8709677419354839,0.6086956521739131,0.9047619047619048,1.0,0.9655172413793104,0.7692307692307692,0.9024390243902439,0.9032258064516129,0.9333333333333333,0.9411764705882353,0.9259259259259259,0.9333333333333333,0.9714285714285714,0.967741935483871,0.9047619047619048,0.9393939393939394,0.9310344827586207,0.9444444444444444,0.7142857142857143,0.6666666666666667,0.8837209302325582,0.9230769230769231,0.9142857142857143,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9523809523809523,0.9387755102040817,0.8666666666666667,0.9047619047619048,0.9130434782608696,0.9230769230769231,0.962962962962963,0.8709677419354839,0.9230769230769231,0.9,0.8,0.8620689655172413,0.92,0.9615384615384616,0.9210526315789473,0.9090909090909091,0.9,0.9130434782608696,0.9130434782608696,0.8823529411764706,0.9375,0.8823529411764706,0.92,0.9142857142857143,0.967741935483871,0.9666666666666667,0.962962962962963,0.9642857142857143,0.9375,0.9655172413793104,0.96,0.6521739130434783,0.8936170212765957,0.8888888888888888,0.9230769230769231,0.9047619047619048,0.9523809523809523,0.9090909090909091,0.9523809523809523,0.8636363636363636,0.9444444444444444,0.9545454545454546,0.9459459459459459,0.7777777777777778,0.8913043478260869,0.9375,0.962962962962963,0.962962962962963,0.6190476190476191,0.9565217391304348,0.935483870967742,0.9333333333333333,0.9642857142857143,0.9615384615384616,0.9743589743589743,0.9166666666666666,0.9285714285714286,0.0,0.9473684210526316,0.9375,0.95,0.8888888888888888,0.8571428571428572,1.0,0.8823529411764706
Urea,0.8333333333333334,0.875,0.736842105263158,0.8461538461538461,0.9230769230769231,0.7777777777777778,0.8260869565217391,0.9545454545454546,0.8181818181818181,0.9090909090909091,0.9347826086956522,0.8571428571428572,0.8571428571428572,0.9615384615384616,0.7894736842105263,0.8518518518518519,0.7894736842105263,0.7692307692307692,0.9259259259259259,0.9166666666666666,0.7857142857142857,0.8333333333333334,0.8571428571428572,0.96,0.8857142857142857,0.9230769230769231,0.8888888888888888,0.9090909090909091,0.85,0.7,0.8,0.9166666666666666,0.8666666666666667,0.84,0.8095238095238095,0.896551724137931,0.8888888888888888,0.8695652173913043,0.95,0.8421052631578947,0.9333333333333333,0.88,0.8421052631578947,0.8421052631578947,0.9,0.8571428571428572,0.9302325581395349,0.9230769230769231,0.9473684210526316,0.9523809523809523,0.9523809523809523,0.8421052631578947,0.84,0.9523809523809523,0.9142857142857143,0.9565217391304348,0.92,0.8333333333333334,0.8333333333333334,0.8709677419354839,0.9411764705882353,0.8571428571428572,0.8823529411764706,0.8125,0.9166666666666666,1.0,0.8181818181818181,0.8333333333333334,0.9333333333333333,0.7619047619047619,0.8095238095238095,0.7777777777777778,0.7894736842105263,0.9230769230769231,0.9090909090909091,0.75,0.8636363636363636,0.9545454545454546,0.9565217391304348,0.8421052631578947,0.8666666666666667,0.7692307692307692,0.875,0.8571428571428572,0.9523809523809523,0.9166666666666666,0.6923076923076923,0.9,0.92,0.9024390243902439,1.0,0.8421052631578947,0.7777777777777778,0.9047619047619048,0.8,0.92,0.8181818181818181,0.9047619047619048,0.8333333333333334,0.9375,0.8235294117647058,0.8571428571428572,0.9473684210526316,0.0,0.8333333333333334,0.75,0.8333333333333334,0.8888888888888888,0.8461538461538461,0.896551724137931
Methionine,0.75,0.9333333333333333,0.5925925925925926,0.926829268292683,0.9433962264150944,0.56,0.5357142857142857,0.9285714285714286,0.5185185185185186,0.8823529411764706,0.95,0.8484848484848485,0.8461538461538461,0.9210526315789473,0.52,0.6764705882352942,0.8064516129032258,0.6060606060606061,0.925,0.8888888888888888,0.76,0.9230769230769231,0.7333333333333334,0.9473684210526316,0.7380952380952381,0.8947368421052632,0.9090909090909091,0.96,0.6785714285714286,0.7878787878787878,0.5806451612903225,0.8888888888888888,0.8518518518518519,0.5172413793103448,0.5555555555555556,0.7894736842105263,0.8108108108108107,0.8571428571428572,0.9230769230769231,0.8,0.8780487804878049,0.8648648648648649,0.7586206896551724,0.6666666666666667,0.8387096774193549,0.8461538461538461,0.8235294117647058,0.8947368421052632,0.9411764705882353,0.9259259259259259,0.9411764705882353,0.8387096774193549,0.65625,0.9411764705882353,0.8444444444444444,0.972972972972973,0.9487179487179487,0.75,0.8333333333333334,0.6756756756756757,0.7692307692307692,0.8,0.9,0.625,0.875,0.9583333333333334,0.875,0.7931034482758621,0.9047619047619048,0.5185185185185186,0.5,0.8,0.5769230769230769,0.95,0.8823529411764706,0.7857142857142857,0.9166666666666666,0.9473684210526316,0.972972972972973,0.7142857142857143,0.7083333333333333,0.8,0.72,0.8888888888888888,0.9454545454545454,0.92,0.76,0.8536585365853658,0.975,0.8431372549019608,0.9583333333333334,0.7586206896551724,0.8387096774193549,0.8787878787878788,0.8148148148148149,0.8285714285714285,0.6666666666666667,0.8787878787878788,0.8709677419354839,0.9090909090909091,0.7857142857142857,0.8125,0.9375,0.8333333333333334,0.0,0.8846153846153846,0.782608695652174,0.9090909090909091,0.9259259259259259,0.8780487804878049
Ethanolamine,0.9,0.9444444444444444,0.8636363636363636,0.9310344827586207,0.925,0.7894736842105263,0.782608695652174,0.9318181818181819,0.7727272727272727,0.8636363636363636,0.9361702127659575,0.9130434782608696,0.7857142857142857,0.962962962962963,0.8571428571428572,0.896551724137931,0.736842105263158,0.9,0.9285714285714286,0.9615384615384616,0.875,0.6363636363636364,0.9130434782608696,0.9615384615384616,0.9189189189189189,0.9642857142857143,0.9,0.9166666666666666,0.9090909090909091,0.875,0.8928571428571429,0.9615384615384616,0.8,0.8888888888888888,0.8695652173913043,0.935483870967742,0.9310344827586207,0.92,0.925,0.9047619047619048,0.96875,0.9259259259259259,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9375,0.9318181818181819,0.9642857142857143,0.9210526315789473,0.9024390243902439,0.9545454545454546,0.9047619047619048,0.8888888888888888,0.9545454545454546,0.9459459459459459,0.9583333333333334,0.962962962962963,0.9,0.9,0.9090909090909091,0.9444444444444444,0.9375,0.75,0.8235294117647058,0.9230769230769231,1.0,0.7272727272727273,0.9,0.9,0.875,0.8695652173913043,0.7222222222222222,0.8571428571428572,0.8846153846153846,0.8636363636363636,0.6875,0.7619047619047619,0.9069767441860466,0.9583333333333334,0.9047619047619048,0.9411764705882353,0.8666666666666667,0.9444444444444444,0.7857142857142857,0.9285714285714286,0.9230769230769231,0.7142857142857143,0.9032258064516129,0.962962962962963,0.9047619047619048,1.0,0.9047619047619048,0.9047619047619048,0.9565217391304348,0.8823529411764706,0.9230769230769231,0.875,0.8571428571428572,0.7058823529411764,0.90625,0.8947368421052632,0.9130434782608696,0.95,0.75,0.8846153846153846,0.0,0.9285714285714286,0.9,0.6666666666666667,0.935483870967742
Acetate,0.6875,0.875,0.8,0.9285714285714286,0.975609756097561,0.7777777777777778,0.8260869565217391,0.9302325581395349,0.8181818181818181,0.9565217391304348,0.9791666666666666,0.8,0.7692307692307692,0.875,0.7222222222222222,0.8076923076923077,0.7894736842105263,0.8571428571428572,0.9642857142857143,0.8181818181818181,0.5833333333333333,1.0,0.8,0.9166666666666666,0.8857142857142857,0.8333333333333334,0.8888888888888888,0.9090909090909091,0.7222222222222222,0.7619047619047619,0.8461538461538461,0.8181818181818181,0.8666666666666667,0.7916666666666666,0.75,0.7692307692307692,0.8461538461538461,0.8181818181818181,0.95,0.7058823529411764,0.8148148148148149,0.8333333333333334,0.7058823529411764,0.7058823529411764,0.7777777777777778,0.5454545454545454,0.85,0.8333333333333334,0.9743589743589743,0.9767441860465116,0.9523809523809523,0.7777777777777778,0.7916666666666666,0.9523809523809523,0.8823529411764706,0.9565217391304348,0.92,0.6875,0.7647058823529411,0.8709677419354839,0.6153846153846154,0.4,0.8823529411764706,0.6428571428571428,0.8181818181818181,0.9,0.8181818181818181,0.6875,0.9333333333333333,0.8181818181818181,0.8095238095238095,0.7777777777777778,0.7894736842105263,0.962962962962963,0.9565217391304348,0.75,0.9583333333333334,0.9777777777777777,0.9565217391304348,0.7058823529411764,0.5833333333333333,0.6666666666666667,0.6153846153846154,0.9333333333333333,0.9523809523809523,0.8181818181818181,0.6923076923076923,0.8620689655172413,0.9615384615384616,0.875,0.9,0.7777777777777778,0.7777777777777778,0.7894736842105263,0.7142857142857143,0.8260869565217391,0.7619047619047619,0.9545454545454546,0.8947368421052632,0.9696969696969697,0.6666666666666667,0.736842105263158,0.8888888888888888,0.8333333333333334,0.782608695652174,0.9285714285714286,0.0,0.75,1.0,0.8571428571428572
Methanol,0.8666666666666667,0.9230769230769231,0.9473684210526316,0.96,0.972972972972973,0.9411764705882353,0.9545454545454546,0.95,0.9523809523809523,0.9473684210526316,0.9772727272727273,0.9473684210526316,0.9090909090909091,0.9047619047619048,0.8823529411764706,0.9615384615384616,0.9444444444444444,0.962962962962963,0.9583333333333334,0.9,0.8181818181818181,1.0,0.9473684210526316,0.9,0.9705882352941176,0.9565217391304348,0.8,0.8571428571428572,0.8823529411764706,0.9,0.96,0.9523809523809523,0.8181818181818181,0.9130434782608696,0.8947368421052632,0.9230769230769231,0.96,0.9523809523809523,0.972972972972973,0.875,0.962962962962963,0.9565217391304348,0.875,0.875,0.875,0.9090909090909091,0.95,0.9565217391304348,0.9714285714285714,0.9743589743589743,0.9411764705882353,0.9411764705882353,0.9583333333333334,0.9411764705882353,0.9696969696969697,0.9473684210526316,0.9047619047619048,0.8666666666666667,0.9375,0.9310344827586207,0.8333333333333334,0.8,0.8461538461538461,0.8461538461538461,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8666666666666667,0.962962962962963,0.9523809523809523,0.95,0.9411764705882353,0.9444444444444444,0.9565217391304348,0.9473684210526316,0.9333333333333333,0.95,0.975609756097561,0.9473684210526316,0.875,0.8181818181818181,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.9743589743589743,0.875,0.9166666666666666,0.9259259259259259,0.9545454545454546,0.9487179487179487,0.8333333333333334,0.9411764705882353,0.9411764705882353,0.9444444444444444,0.9230769230769231,0.9047619047619048,0.9,0.9444444444444444,0.9375,0.9655172413793104,0.8571428571428572,0.8888888888888888,0.8571428571428572,0.8888888888888888,0.9090909090909091,0.9,0.75,0.0,1.0,0.962962962962963
Cadaverine,0.9523809523809523,1.0,0.9130434782608696,0.9666666666666667,0.9761904761904762,0.9047619047619048,0.6666666666666667,0.9782608695652174,0.7142857142857143,0.9583333333333334,0.9795918367346939,0.9583333333333334,0.9375,1.0,0.9090909090909091,0.9333333333333333,0.5882352941176471,0.9,0.9655172413793104,1.0,0.9411764705882353,0.125,0.9583333333333334,1.0,0.9189189189189189,1.0,0.9,1.0,0.9565217391304348,0.92,0.8928571428571429,1.0,0.9411764705882353,0.9285714285714286,0.9166666666666666,0.96875,0.9666666666666667,0.9615384615384616,0.9512195121951219,0.9047619047619048,1.0,0.9642857142857143,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,0.9782608695652174,1.0,0.975,0.9534883720930233,1.0,0.9545454545454546,0.9285714285714286,1.0,0.9459459459459459,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9411764705882353,1.0,1.0,0.9473684210526316,0.9473684210526316,1.0,1.0,0.9230769230769231,0.9523809523809523,0.96875,0.92,0.9166666666666666,0.6470588235294117,0.9090909090909091,0.9642857142857143,0.9583333333333334,0.7647058823529411,0.8181818181818181,0.9555555555555556,1.0,0.9545454545454546,1.0,0.9375,1.0,0.9375,0.9772727272727273,1.0,0.8,0.9696969696969697,1.0,0.9302325581395349,1.0,0.9545454545454546,0.9545454545454546,1.0,0.8823529411764706,0.962962962962963,0.92,0.9565217391304348,0.7777777777777778,0.9705882352941176,0.95,0.9130434782608696,1.0,0.8461538461538461,0.9259259259259259,0.6666666666666667,1.0,1.0,0.0,0.935483870967742
Indole-3-acetate,0.8181818181818181,0.7586206896551724,0.8648648648648649,0.9090909090909091,0.9090909090909091,0.8571428571428572,0.875,0.9152542372881356,0.8717948717948718,0.95,0.9193548387096774,0.5,0.8666666666666667,0.9285714285714286,0.8611111111111112,0.8048780487804879,0.8285714285714285,0.8888888888888888,0.8536585365853658,0.8717948717948718,0.7931034482758621,0.967741935483871,0.8333333333333334,0.926829268292683,0.37142857142857144,0.8780487804878049,1.0,0.9655172413793104,0.8918918918918919,0.8421052631578947,0.8837209302325582,0.8717948717948718,0.90625,0.8809523809523809,0.8378378378378378,0.8636363636363636,0.8,0.625,0.8679245283018868,0.8235294117647058,0.7804878048780488,0.7567567567567568,0.7878787878787878,0.8888888888888888,0.8888888888888888,0.8666666666666667,0.8771929824561404,0.7894736842105263,0.9056603773584906,0.9310344827586207,0.9473684210526316,0.8235294117647058,0.7297297297297297,0.9473684210526316,0.3529411764705882,0.8947368421052632,0.9534883720930233,0.8181818181818181,0.8181818181818181,0.7674418604651163,0.9090909090909091,0.8666666666666667,0.9117647058823529,0.8787878787878788,0.9666666666666667,1.0,0.9310344827586207,0.8181818181818181,0.8888888888888888,0.8717948717948718,0.8378378378378378,0.8235294117647058,0.8285714285714285,0.9302325581395349,0.95,0.7741935483870968,0.868421052631579,0.9333333333333333,0.95,0.8571428571428572,0.8333333333333334,0.7857142857142857,0.875,0.9375,0.8928571428571429,0.9310344827586207,0.7931034482758621,0.9148936170212766,0.875,0.7884615384615384,1.0,0.8235294117647058,0.8235294117647058,0.7941176470588236,0.8,0.9024390243902439,0.8717948717948718,0.9487179487179487,0.9166666666666666,0.96,0.7741935483870968,0.8333333333333334,0.8823529411764706,0.896551724137931,0.8780487804878049,0.935483870967742,0.8571428571428572,0.962962962962963,0.935483870967742,0.0
